4491,MEXICALI,MEDIO GALON,STAR MILK LOW FAT,54,20,1080,30/08/2016,martes,35,30,4,agosto,2016,4,4,216,216,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,30/08/2016,martes,35,30,4,agosto,2016,23,23,552,552,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4169,VARIOS,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,30/08/2016,martes,35,30,4,agosto,2016,4,4,216,216,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4146,MOCHIS,GALON,YAQUI MOCHIS  ENTERA BATERIAS,24,20,480,30/08/2016,martes,35,30,4,agosto,2016,110,110,"2,640","2,640",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4149,MOCHIS,GALON,NUTRI YAQUI MOCHIS  BATERIAS,24,20,480,30/08/2016,martes,35,30,4,agosto,2016,220,220,"5,280","5,280",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4601,MOCHIS,GALON,ENTERA STAR MILK MOCHIS,24,20,480,30/08/2016,martes,35,30,4,agosto,2016,38,38,912,912,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4175,MOCHIS,MEDIO GALON,YAQUI MOC  MUU LIGHT 1 % LIGERA,54,20,1080,30/08/2016,martes,35,30,4,agosto,2016,48,48,"2,592","2,592",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4177,MOCHIS,MEDIO GALON,NUTRI YAQUI MOCHIS BATERIAS,54,20,1080,30/08/2016,martes,35,30,4,agosto,2016,200,200,"10,800","10,800",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4179,MOCHIS,MEDIO GALON,YAQUI MOC MUU DESLAC,54,20,1080,30/08/2016,martes,35,30,4,agosto,2016,24,24,"1,296","1,296",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4180,MOCHIS,MEDIO GALON,YAQUI MOC  ENTERA BATERIAS,54,20,1080,30/08/2016,martes,35,30,4,agosto,2016,400,400,"21,600","21,600",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4602,MOCHIS,MEDIO GALON,ENTERA STAR MILK MOCHIS,54,20,1080,30/08/2016,martes,35,30,4,agosto,2016,10,10,540,540,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4603,MOCHIS,MEDIO GALON,LIGHT STAR MILK MOCHIS,54,20,1080,30/08/2016,martes,35,30,4,agosto,2016,28,28,"1,512","1,512",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4162,MOCHIS,LITRO,NUTRI YAQUI MOCHIS BATERIAS,96,20,1920,30/08/2016,martes,35,30,4,agosto,2016,168,168,"16,128","16,128",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4163,MOCHIS,LITRO,YAQUI MOC  MUU LIGHT 1 % LIGERA,96,20,1920,30/08/2016,martes,35,30,4,agosto,2016,20,20,"1,920","1,920",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4166,MOCHIS,LITRO,YAQUI MOC MUU DESLAC,96,20,1920,30/08/2016,martes,35,30,4,agosto,2016,10,10,960,960,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4167,MOCHIS,LITRO,YAQUI MOC  ENTERA BATERIAS,96,20,1920,30/08/2016,martes,35,30,4,agosto,2016,786,786,"75,456","75,456",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4813,MOCHIS,LITRO,STAR MILK MOCHIS,96,20,1920,30/08/2016,martes,35,30,4,agosto,2016,90,90,"8,640","8,640",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
5303,MOCHIS,LITRO,STAR MILK MOCHIS 2%,96,20,1920,30/08/2016,martes,35,30,4,agosto,2016,12,12,"1,152","1,152",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4185MO,MOCHIS,TAPA,AZUL ROYAL ,2200,40,88000,30/08/2016,martes,35,30,4,agosto,2016,40,40,"88,000","88,000",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4186MO,MOCHIS,TAPA,CAFê ,2200,40,88000,30/08/2016,martes,35,30,4,agosto,2016,40,40,"88,000","88,000",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4189MO,MOCHIS,TAPA,ROJA,2200,40,88000,30/08/2016,martes,35,30,4,agosto,2016,40,40,"88,000","88,000",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,30/08/2016,martes,35,30,4,agosto,2016,1,1,24,24,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4169L,LUCERNA,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,30/08/2016,martes,35,30,4,agosto,2016,600,600,"32,400","32,400",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4158L,LUCERNA,LITRO,ENVASE BLANCO C-358,96,20,1920,30/08/2016,martes,35,30,4,agosto,2016,209,209,"20,064","20,064",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,17
4934,BORCO,GALON,ENVASE P/HUEVO BORCO,24,20,480,31/08/2016,miercoles,35,31,4,agosto,2016,50,50,"1,200","1,200",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,120
4185,VARIOS,TAPA,AZUL ROYAL,2200,35,77000,31/08/2016,miercoles,35,31,4,agosto,2016,1,1,"2,200","2,200",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,120
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,31/08/2016,miercoles,35,31,4,agosto,2016,2,2,48,48,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,120
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,31/08/2016,miercoles,35,31,4,agosto,2016,21,21,504,504,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,120
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,01/09/2016,jueves,35,1,0,septiembre,2016,20,20,480,480,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4169,VARIOS,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,01/09/2016,jueves,35,1,0,septiembre,2016,1,1,54,54,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4158,VARIOS,LITRO,ENVASE BLANCO C-358,96,20,1920,01/09/2016,jueves,35,1,0,septiembre,2016,1,1,96,96,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,01/09/2016,jueves,35,1,0,septiembre,2016,40,40,960,960,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4189,VARIOS,TAPA,ROJA,2200,35,77000,01/09/2016,jueves,35,1,0,septiembre,2016,1,1,"2,200","2,200",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4190,VARIOS,TAPA,VERDE CLARO ,2200,35,77000,01/09/2016,jueves,35,1,0,septiembre,2016,2,2,"4,400","4,400",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4169,VARIOS,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,01/09/2016,jueves,35,1,0,septiembre,2016,40,40,"2,160","2,160",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4184,VARIOS,TAPA, AZUL CLARA,2200,35,77000,01/09/2016,jueves,35,1,0,septiembre,2016,1,1,"2,200","2,200",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4188,VARIOS,TAPA,NARANJA ,2200,35,77000,01/09/2016,jueves,35,1,0,septiembre,2016,5,5,"11,000","11,000",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4189,VARIOS,TAPA,ROJA,2200,35,77000,01/09/2016,jueves,35,1,0,septiembre,2016,1,1,"2,200","2,200",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4170,MEXICALI,MEDIO GALON,FOREMOST,54,20,1080,01/09/2016,jueves,35,1,0,septiembre,2016,274,274,"14,796","14,796",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4171,MEXICALI,MEDIO GALON,LOW FAT 2% FOREMOST,54,20,1080,01/09/2016,jueves,35,1,0,septiembre,2016,224,224,"12,096","12,096",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4490,MEXICALI,MEDIO GALON,STAR MILK,54,20,1080,01/09/2016,jueves,35,1,0,septiembre,2016,180,180,"9,720","9,720",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4491,MEXICALI,MEDIO GALON,STAR MILK LOW FAT,54,20,1080,01/09/2016,jueves,35,1,0,septiembre,2016,120,120,"6,480","6,480",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4492,MEXICALI,MEDIO GALON,BONALECHE,54,20,1080,01/09/2016,jueves,35,1,0,septiembre,2016,80,80,"4,320","4,320",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4159,MEXICALI,LITRO,FOREMOST,96,20,1920,01/09/2016,jueves,35,1,0,septiembre,2016,40,40,"3,840","3,840",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4160,MEXICALI,LITRO,LOW FAT FOREMOST,96,20,1920,01/09/2016,jueves,35,1,0,septiembre,2016,40,40,"3,840","3,840",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4485,MEXICALI,LITRO,STAR MILK,96,20,1920,01/09/2016,jueves,35,1,0,septiembre,2016,180,180,"17,280","17,280",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4487,MEXICALI,LITRO,CHOCOLATE STAR MILK,96,20,1920,01/09/2016,jueves,35,1,0,septiembre,2016,40,40,"3,840","3,840",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,01/09/2016,jueves,35,1,0,septiembre,2016,15,15,360,360,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4169,VARIOS,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,01/09/2016,jueves,35,1,0,septiembre,2016,1,1,54,54,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4146,MOCHIS,GALON,YAQUI MOCHIS  ENTERA BATERIAS,24,20,480,01/09/2016,jueves,35,1,0,septiembre,2016,60,60,"1,440","1,440",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4149,MOCHIS,GALON,NUTRI YAQUI MOCHIS  BATERIAS,24,20,480,01/09/2016,jueves,35,1,0,septiembre,2016,160,160,"3,840","3,840",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4177,MOCHIS,MEDIO GALON,NUTRI YAQUI MOCHIS BATERIAS,54,20,1080,01/09/2016,jueves,35,1,0,septiembre,2016,138,138,"7,452","7,452",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4180,MOCHIS,MEDIO GALON,YAQUI MOC  ENTERA BATERIAS,54,20,1080,01/09/2016,jueves,35,1,0,septiembre,2016,198,198,"10,692","10,692",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4162,MOCHIS,LITRO,NUTRI YAQUI MOCHIS BATERIAS,96,20,1920,01/09/2016,jueves,35,1,0,septiembre,2016,100,100,"9,600","9,600",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4167,MOCHIS,LITRO,YAQUI MOC  ENTERA BATERIAS,96,20,1920,01/09/2016,jueves,35,1,0,septiembre,2016,354,354,"33,984","33,984",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4813,MOCHIS,LITRO,STAR MILK MOCHIS,96,20,1920,01/09/2016,jueves,35,1,0,septiembre,2016,40,40,"3,840","3,840",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4189MO,MOCHIS,TAPA,ROJA,2200,40,88000,01/09/2016,jueves,35,1,0,septiembre,2016,40,40,"88,000","88,000",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4191MO,MOCHIS,TAPA, VERDE VIVE ,2200,40,88000,01/09/2016,jueves,35,1,0,septiembre,2016,40,40,"88,000","88,000",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,01/09/2016,jueves,35,1,0,septiembre,2016,4,4,96,96,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4145L,LUCERNA,GALON,ENVASE BLANCO C-358,24,20,480,01/09/2016,jueves,35,1,0,septiembre,2016,559,559,"13,416","13,416",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4169L,LUCERNA,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,01/09/2016,jueves,35,1,0,septiembre,2016,380,380,"20,520","20,520",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4158L,LUCERNA,LITRO,ENVASE BLANCO C-358,96,20,1920,01/09/2016,jueves,35,1,0,septiembre,2016,229,229,"21,984","21,984",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,02/09/2016,viernes,36,2,0,septiembre,2016,5,5,120,120,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4169,VARIOS,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,02/09/2016,viernes,36,2,0,septiembre,2016,12,12,648,648,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4169,VARIOS,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,02/09/2016,viernes,36,2,0,septiembre,2016,50,50,"2,700","2,700",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
5352,MEXICALI,GALON,ENVASE BONALECHE (MEXICALI),24,20,480,02/09/2016,viernes,36,2,0,septiembre,2016,1242,1242,"29,808","29,808",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4169,VARIOS,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,02/09/2016,viernes,36,2,0,septiembre,2016,2,2,108,108,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4158,VARIOS,LITRO,ENVASE BLANCO C-358,96,20,1920,02/09/2016,viernes,36,2,0,septiembre,2016,2,2,192,192,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4158,VARIOS,LITRO,ENVASE BLANCO C-358,96,20,1920,02/09/2016,viernes,36,2,0,septiembre,2016,1,1,96,96,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4158,VARIOS,LITRO,ENVASE BLANCO C-358,96,20,1920,02/09/2016,viernes,36,2,0,septiembre,2016,1,1,96,96,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,02/09/2016,viernes,36,2,0,septiembre,2016,6,6,144,144,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4149,MOCHIS,GALON,NUTRI YAQUI MOCHIS  BATERIAS,24,20,480,02/09/2016,viernes,36,2,0,septiembre,2016,100,100,"2,400","2,400",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4177,MOCHIS,MEDIO GALON,NUTRI YAQUI MOCHIS BATERIAS,54,20,1080,02/09/2016,viernes,36,2,0,septiembre,2016,200,200,"10,800","10,800",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4180,MOCHIS,MEDIO GALON,YAQUI MOC  ENTERA BATERIAS,54,20,1080,02/09/2016,viernes,36,2,0,septiembre,2016,160,160,"8,640","8,640",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4162,MOCHIS,LITRO,NUTRI YAQUI MOCHIS BATERIAS,96,20,1920,02/09/2016,viernes,36,2,0,septiembre,2016,40,40,"3,840","3,840",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4167,MOCHIS,LITRO,YAQUI MOC  ENTERA BATERIAS,96,20,1920,02/09/2016,viernes,36,2,0,septiembre,2016,200,200,"19,200","19,200",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,02/09/2016,viernes,36,2,0,septiembre,2016,2,2,48,48,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4169L,LUCERNA,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,02/09/2016,viernes,36,2,0,septiembre,2016,600,600,"32,400","32,400",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4158L,LUCERNA,LITRO,ENVASE BLANCO C-358,96,20,1920,02/09/2016,viernes,36,2,0,septiembre,2016,810,810,"77,760","77,760",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,30
4144,AURORA,GALON,AGUA AURORA,24,20,480,03/09/2016,sabado,36,3,0,septiembre,2016,238,238,"5,712","5,712",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4185,VARIOS,TAPA,AZUL ROYAL,2200,35,77000,03/09/2016,sabado,36,3,0,septiembre,2016,3,3,"6,600","6,600",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,03/09/2016,sabado,36,3,0,septiembre,2016,2,2,48,48,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4170,MEXICALI,MEDIO GALON,FOREMOST,54,20,1080,03/09/2016,sabado,36,3,0,septiembre,2016,360,360,"19,440","19,440",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4171,MEXICALI,MEDIO GALON,LOW FAT 2% FOREMOST,54,20,1080,03/09/2016,sabado,36,3,0,septiembre,2016,260,260,"14,040","14,040",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4490,MEXICALI,MEDIO GALON,STAR MILK,54,20,1080,03/09/2016,sabado,36,3,0,septiembre,2016,212,212,"11,448","11,448",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4491,MEXICALI,MEDIO GALON,STAR MILK LOW FAT,54,20,1080,03/09/2016,sabado,36,3,0,septiembre,2016,180,180,"9,720","9,720",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4492,MEXICALI,MEDIO GALON,BONALECHE,54,20,1080,03/09/2016,sabado,36,3,0,septiembre,2016,80,80,"4,320","4,320",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4159,MEXICALI,LITRO,FOREMOST,96,20,1920,03/09/2016,sabado,36,3,0,septiembre,2016,40,40,"3,840","3,840",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4160,MEXICALI,LITRO,LOW FAT FOREMOST,96,20,1920,03/09/2016,sabado,36,3,0,septiembre,2016,60,60,"5,760","5,760",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4485,MEXICALI,LITRO,STAR MILK,96,20,1920,03/09/2016,sabado,36,3,0,septiembre,2016,120,120,"11,520","11,520",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,03/09/2016,sabado,36,3,0,septiembre,2016,2,2,48,48,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4145L,LUCERNA,GALON,ENVASE BLANCO C-358,24,20,480,03/09/2016,sabado,36,3,0,septiembre,2016,585,585,"14,040","14,040",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4169,VARIOS,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,03/09/2016,sabado,36,3,0,septiembre,2016,600,600,"32,400","32,400",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,35
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,05/09/2016,lunes,36,5,1,septiembre,2016,13,13,312,312,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4169,VARIOS,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,05/09/2016,lunes,36,5,1,septiembre,2016,1,1,54,54,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4158,VARIOS,LITRO,ENVASE BLANCO C-358,96,20,1920,05/09/2016,lunes,36,5,1,septiembre,2016,1,1,96,96,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4183,VARIOS,TAPA, AMARILLA ,2200,35,77000,05/09/2016,lunes,36,5,1,septiembre,2016,1,1,"2,200","2,200",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4158,VARIOS,LITRO,ENVASE BLANCO C-358,96,20,1920,05/09/2016,lunes,36,5,1,septiembre,2016,6,6,576,576,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4934,BORCO,GALON,ENVASE P/HUEVO BORCO,24,20,480,05/09/2016,lunes,36,5,1,septiembre,2016,50,50,"1,200","1,200",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4185,VARIOS,TAPA,AZUL ROYAL,2200,35,77000,05/09/2016,lunes,36,5,1,septiembre,2016,1,1,"2,200","2,200",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4169,VARIOS,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,05/09/2016,lunes,36,5,1,septiembre,2016,20,20,"1,080","1,080",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4188,VARIOS,TAPA,NARANJA ,2200,35,77000,05/09/2016,lunes,36,5,1,septiembre,2016,2,2,"4,400","4,400",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4189,VARIOS,TAPA,ROJA,2200,35,77000,05/09/2016,lunes,36,5,1,septiembre,2016,2,2,"4,400","4,400",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4145,VARIOS,GALON,BLANCO C-358 ROSCA,24,20,480,05/09/2016,lunes,36,5,1,septiembre,2016,150,150,"3,600","3,600",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4169,VARIOS,MEDIO GALON,ENVASE BLANCO C-358,54,20,1080,05/09/2016,lunes,36,5,1,septiembre,2016,5,5,270,270,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4185,VARIOS,TAPA,AZUL ROYAL,2200,35,77000,05/09/2016,lunes,36,5,1,septiembre,2016,2,2,"4,400","4,400",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4146,MOCHIS,GALON,YAQUI MOCHIS  ENTERA BATERIAS,24,20,480,05/09/2016,lunes,36,5,1,septiembre,2016,120,120,"2,880","2,880",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4147,MOCHIS,GALON,YAQUI MOCHIS 1%  LIGERA,24,20,480,05/09/2016,lunes,36,5,1,septiembre,2016,40,40,960,960,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4149,MOCHIS,GALON,NUTRI YAQUI MOCHIS  BATERIAS,24,20,480,05/09/2016,lunes,36,5,1,septiembre,2016,82,82,"1,968","1,968",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4601,MOCHIS,GALON,ENTERA STAR MILK MOCHIS,24,20,480,05/09/2016,lunes,36,5,1,septiembre,2016,10,10,240,240,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4177,MOCHIS,MEDIO GALON,NUTRI YAQUI MOCHIS BATERIAS,54,20,1080,05/09/2016,lunes,36,5,1,septiembre,2016,120,120,"6,480","6,480",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4180,MOCHIS,MEDIO GALON,YAQUI MOC  ENTERA BATERIAS,54,20,1080,05/09/2016,lunes,36,5,1,septiembre,2016,60,60,"3,240","3,240",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4602,MOCHIS,MEDIO GALON,ENTERA STAR MILK MOCHIS,54,20,1080,05/09/2016,lunes,36,5,1,septiembre,2016,40,40,"2,160","2,160",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4603,MOCHIS,MEDIO GALON,LIGHT STAR MILK MOCHIS,54,20,1080,05/09/2016,lunes,36,5,1,septiembre,2016,10,10,540,540,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4162,MOCHIS,LITRO,NUTRI YAQUI MOCHIS BATERIAS,96,20,1920,05/09/2016,lunes,36,5,1,septiembre,2016,60,60,"5,760","5,760",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4163,MOCHIS,LITRO,YAQUI MOC  MUU LIGHT 1 % LIGERA,96,20,1920,05/09/2016,lunes,36,5,1,septiembre,2016,10,10,960,960,100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4167,MOCHIS,LITRO,YAQUI MOC  ENTERA BATERIAS,96,20,1920,05/09/2016,lunes,36,5,1,septiembre,2016,170,170,"16,320","16,320",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
4813,MOCHIS,LITRO,STAR MILK MOCHIS,96,20,1920,05/09/2016,lunes,36,5,1,septiembre,2016,40,40,"3,840","3,840",100%,3,XXXXXXXXXXXX,XXXXXX,Externo,1,Jesus Ramirez ,15
